Date,0P00006G2D.SI,0P00006ONO.SI,0P00000K03,0P00009VQG.SI,JAGCX,0P0001DK5T.SI,0P000161I1,0P0001NP7X.SI,0P00019B21.HK,PEBCX
2015/3/16,,,,,9.535103798,,,,,6.456185818
2015/3/17,,,,,9.664620399,,,,,6.462686539
2015/3/18,,,,,9.669086456,,,,,6.527635574
2015/3/19,,,,,9.727146149,,,,,6.566607475
2015/3/20,,,,,9.713747978,,,,,6.599085808
2015/3/23,,,,,9.669086456,,,,,6.631557465
2015/3/24,,,,,9.441317558,,,,,6.65104866
2015/3/25,,,,,9.396656036,,,,,6.631557465
2015/3/26,,,,,9.401120186,,,,,6.631557465
2015/3/27,,,,,9.508306503,,,,,6.63805294
2015/3/30,,,,,9.459180832,,,,,6.665418148
2015/3/31,,,,,9.423451424,,,,,6.697996616
2015/4/1,,,,,9.454715729,,,,,6.730573654
2015/4/2,,,,,9.539570808,,,,,6.743609428
2015/4/6,,,,,9.530637741,,,,,6.763149738
2015/4/7,,,,,9.597629547,,,,,6.795733452
2015/4/8,,,,,9.637824059,,,,,6.828307152
2015/4/9,,,,,9.67355442,,,,,6.834820271
2015/4/10,,,,,9.642289162,,,,,6.841340542
2015/4/13,,,,,9.619959831,,,,,6.860888481
2015/4/14,,,,,9.68248558,,,,,6.854373932
2015/4/15,,,,,9.709282875,,,,,6.847859383
2015/4/16,,,,,9.570832253,,,,,6.828307152
2015/4/17,,,,,9.664620399,,,,,6.815278053
2015/4/20,,,,,9.700348854,,,,,6.815278053
2015/4/21,,,,,9.771806717,,,,,6.828307152
2015/4/22,,,,,9.776272774,,,,,6.854373932
2015/4/23,,,,,9.789672852,,,,,6.886952877
2015/4/24,,,,,9.803070068,,,,,6.886952877
2015/4/27,,,,,9.771806717,,,,,6.880433083
2015/4/28,,,,,9.67801857,,,,,6.860888481
2015/4/29,,,,,9.544036865,,,,,6.861538887
2015/4/30,,,,,9.602095604,,,,,6.848465919
2015/5/1,,,,,9.642289162,,,,,6.848465919
2015/5/4,,,,,9.517240524,,,,,6.841937065
2015/5/5,,,,,9.472578049,,,,,6.828866482
2015/5/6,,,,,9.544036865,,,,,6.822329521
2015/5/7,,,,,9.628891945,,,,,6.855005264
2015/5/8,,,,,9.615493774,,,,,6.848465919
2015/5/11,,,,,9.566367149,,,,,6.809260845
2015/5/12,,,,,9.593164444,,,,,6.835399151
2015/5/13,,,,,9.731611252,,,,,6.835399151
2015/5/14,,,,,9.713747978,,,,,6.861538887
2015/5/15,,,,,9.7584095,,,,,6.861538887
2015/5/18,,,,,9.7584095,,,,,6.841937065
2015/5/19,,,,,9.7584095,,,,,6.841937065
2015/5/20,,,,,9.789672852,,,,,6.861538887
2015/5/21,,,,,9.816468239,,,,,6.874613762
2015/5/22,,,,,9.718214035,,,,,6.861538887
2015/5/26,,,,,9.829866409,,,,,6.841937065
2015/5/27,,,,,9.812001228,,,,,6.822329521
2015/5/28,,,,,9.727146149,,,,,6.8347826
2015/5/29,,,,,9.745010376,,,,,6.815122128
2015/6/1,,,,,9.75394249,,,,,6.7954669
2015/6/2,,,,,9.789672852,,,,,6.769256115
2015/6/3,,,,,9.727146149,,,,,6.749591827
2015/6/4,,,,,9.745010376,,,,,6.71027565
2015/6/5,,,,,9.633357048,,,,,6.690612793
2015/6/8,,,,,9.606560707,,,,,6.677509308
2015/6/9,,,,,9.718214035,,,,,6.657850742
2015/6/10,,,,,9.736078262,,,,,6.677509308
2015/6/11,,,,,9.700348854,,,,,6.697170258
2015/6/12,,,,,9.633357048,,,,,6.670957565
2015/6/15,,,,,9.67355442,,,,,6.651297092
2015/6/16,,,,,9.691417694,,,,,6.657850742
2015/6/17,,,,,9.7584095,,,,,6.697170258
2015/6/18,,,,,9.718214035,,,,,6.703721046
2015/6/19,,,,,9.776272774,,,,,6.71027565
2015/6/22,,,,,9.820934296,,,,,6.723381519
2015/6/23,,,,,9.736078262,,,,,6.729933739
2015/6/24,,,,,9.713747978,,,,,6.71027565
2015/6/25,,,,,9.615493774,,,,,6.697170258
2015/6/26,,,,,9.39218998,,,,,6.664404869
2015/6/29,,,,,9.432384491,,,,,6.697265148
2015/6/30,,,,,9.477046013,,,,,6.710407257
2015/7/1,,,,,9.459180832,,,,,6.710407257
2015/7/2,,,,,9.369859695,,,,,6.703840733
2015/7/6,,,,,9.365393639,,,,,6.690693855
2015/7/7,,,,,9.186748505,,,,,6.677548409
2015/7/8,,,,,9.244810104,,,,,6.690693855
2015/7/9,,,,,9.329665184,,,,,6.697265148
2015/7/10,,,,,9.441317558,,,,,6.697265148
2015/7/13,,,,,9.463647842,,,,,6.690693855
2015/7/14,,,,,9.432384491,,,,,6.684122086
2015/7/15,,,,,9.544036865,,,,,6.703840733
2015/7/16,,,,,9.704814911,,,,,6.703840733
2015/7/17,,,,,9.704814911,,,,,6.697265148
2015/7/20,,,,,9.695883751,,,,,6.690693855
2015/7/21,,,,,9.611029625,,,,,6.684122086
2015/7/22,,,,,9.579766273,,,,,6.657829762
2015/7/23,,,,,9.499375343,,,,,6.638115883
2015/7/24,,,,,9.39218998,,,,,6.59210968
2015/7/27,,,,,9.503842354,,,,,6.59210968
2015/7/28,,,,,9.530637741,,,,,6.618395329
2015/7/29,,,,,9.548502922,,,,,6.638115883
2015/7/30,,,,,9.508306503,,,,,6.673064232
2015/7/31,,,,,9.445782661,,,,,6.653282642
2015/8/3,,,,,9.40558815,,,,,6.646689892
2015/8/4,,,,,9.472578049,,,,,6.633499146
2015/8/5,,,,,9.378791809,,,,,6.600529194
2015/8/6,,,,,9.383257866,,,,,6.593935966
2015/8/7,,,,,9.512774467,,,,,6.593935966
2015/8/10,,,,,9.41451931,,,,,6.58074522
2015/8/11,,,,,9.378791809,,,,,6.574150562
2015/8/12,,,,,9.374324799,,,,,6.567556858
2015/8/13,,,,,9.39218998,,,,,6.560966969
2015/8/14,,,,,9.450249672,,,,,6.547780514
2015/8/17,,,,,9.401120186,,,,,6.534590244
2015/8/18,,,,,9.347528458,,,,,6.508209705
2015/8/19,,,,,9.075097084,,,,,6.475245953
2015/8/20,,,,,8.780335426,,,,,6.448868275
2015/8/21,,,,,8.463241577,,,,,6.363146782
2015/8/24,,,,,8.467708588,,,,,6.389520645
2015/8/25,,,,,8.7981987,,,,,6.382929802
2015/8/26,,,,,9.012571335,,,,,6.442276478
2015/8/27,,,,,9.0527668,,,,,6.468653202
2015/8/28,,,,,8.972377777,,,,,6.491815567
2015/8/31,,,,,8.699944496,,,,,6.465342045
2015/9/1,,,,,8.883054733,,,,,6.445487976
2015/9/2,,,,,8.891987801,,,,,6.452104568
2015/9/3,,,,,8.780335426,,,,,6.445487976
2015/9/4,,,,,8.999174118,,,,,6.438871384
2015/9/8,,,,,8.918783188,,,,,6.458725929
2015/9/9,,,,,8.97684288,,,,,6.438871384
2015/9/10,,,,,9.048299789,,,,,6.425638199
2015/9/11,,,,,9.025970459,,,,,6.419016838
2015/9/14,,,,,9.15102005,,,,,6.425638199
2015/9/15,,,,,9.23141098,,,,,6.438871384
2015/9/16,,,,,9.209080696,,,,,6.452104568
2015/9/17,,,,,9.106358528,,,,,6.458725929
2015/9/18,,,,,9.13762188,,,,,6.438871384
2015/9/21,,,,,8.985774994,,,,,6.366078377
2015/9/22,,,,,8.945579529,,,,,6.332989693
2015/9/23,,,,,8.918783188,,,,,6.273435593
2015/9/24,,,,,8.887521744,,,,,6.25358057
2015/9/25,,,,,8.659749031,,,,,6.187401772
2015/9/28,,,,,8.61509037,,,,,6.147699356
2015/9/29,,,,,8.7981987,,,,,6.223412037
2015/9/30,,,,,8.802664757,,,,,6.263267517
2015/10/1,,,,,8.941113472,,,,,6.289834976
2015/10/2,,,,,9.119758606,,,,,6.356254101
2015/10/5,,,,,9.110825539,,,,,6.402745247
2015/10/6,,,,,9.200147629,,,,,6.429313183
2015/10/7,,,,,9.2492733,,,,,6.422671318
2015/10/8,,,,,9.311799049,,,,,6.455879211
2015/10/9,,,,,9.311799049,,,,,6.46252346
2015/10/12,,,,,9.253740311,,,,,6.435959816
2015/10/13,,,,,9.218011856,,,,,6.429313183
2015/10/14,,,,,9.365393639,,,,,6.469165325
2015/10/15,,,,,9.387722969,,,,,6.495732784
2015/10/16,,,,,9.410053253,,,,,6.495732784
2015/10/19,,,,,9.383257866,,,,,6.482449532
2015/10/20,,,,,9.289468765,,,,,6.46252346
2015/10/21,,,,,9.494909286,,,,,6.475808144
2015/10/22,,,,,9.67355442,,,,,6.495732784
2015/10/23,,,,,9.669086456,,,,,6.509016514
2015/10/26,,,,,9.593164444,,,,,6.489090443
2015/10/27,,,,,9.789672852,,,,,6.50237608
2015/10/28,,,,,9.722681046,,,,,6.482449532
2015/10/29,,,,,9.731611252,,,,,6.511775494
2015/10/30,,,,,9.829866409,,,,,6.525107861
2015/11/2,,,,,9.847730637,,,,,6.571762085
2015/11/3,,,,,9.874526978,,,,,6.585092068
2015/11/4,,,,,9.86559391,,,,,6.5784235
2015/11/5,,,,,9.919187546,,,,,6.545099735
2015/11/6,,,,,9.820934296,,,,,6.498444557
2015/11/9,,,,,9.76734066,,,,,6.491780758
2015/11/10,,,,,9.780740738,,,,,6.491780758
2015/11/11,,,,,9.686952591,,,,,6.485115528
2015/11/12,,,,,9.517240524,,,,,6.4584589
2015/11/13,,,,,9.633357048,,,,,6.465117455
2015/11/16,,,,,9.624424934,,,,,6.478448868
2015/11/17,,,,,9.789672852,,,,,6.485115528
2015/11/18,,,,,9.829866409,,,,,6.511775494
2015/11/19,,,,,9.883459091,,,,,6.531771183
2015/11/20,,,,,9.85666275,,,,,6.531771183
2015/11/23,,,,,9.870061874,,,,,6.518438816
2015/11/24,,,,,9.896859169,,,,,6.505107403
2015/11/25,,,,,9.914722443,,,,,6.498444557
2015/11/27,,,,,9.905791283,,,,,6.493093491
2015/11/30,,,,,10.01297569,,,,,6.486407757
2015/12/1,,,,,9.941518784,,,,,6.479722023
2015/12/2,,,,,9.816468239,,,,,6.432911396
2015/12/3,,,,,9.963848114,,,,,6.426224232
2015/12/4,,,,,9.85666275,,,,,6.426224232
2015/12/7,,,,,9.820934296,,,,,6.386105061
2015/12/8,,,,,9.691417694,,,,,6.406164169
2015/12/9,,,,,9.722681046,,,,,6.366041183
2015/12/10,,,,,9.503842354,,,,,6.299171448
2015/12/11,,,,,9.530637741,,,,,6.252359867
2015/12/14,,,,,9.566367149,,,,,6.279110909
2015/12/15,,,,,9.727146149,,,,,6.269018173
2015/12/16,,,,,9.583680153,,,,,6.289200783
2015/12/17,,,,,9.429105759,,,,,6.269018173
2015/12/18,,,,,9.482240677,,,,,6.248841286
2015/12/21,,,,,9.535374641,,,,,6.248841286
2015/12/22,,,,,9.607832909,,,,,6.262292862
2015/12/23,,,,,9.598172188,,,,,6.262292862
2015/12/24,,,,,9.598172188,,,,,6.262292862
2015/12/28,,,,,9.689949036,,,,,6.269018173
2015/12/29,,,,,9.622324944,,,,,6.262292862
2015/12/30,,,,,9.516054153,,,,,6.289315224
2015/12/31,,,,,9.293851852,,,,,6.289315224
2016/1/4,,,,,9.264868736,,,,,6.302828789
2016/1/5,,,,,9.12961483,,,,,6.296071053
2016/1/6,,,,,8.863940239,,,,,6.262292862
2016/1/7,,,,,8.781821251,,,,,6.25553894
2016/1/8,,,,,8.796311378,,,,,6.221763611
2016/1/11,,,,,8.897752762,,,,,6.187984943
2016/1/12,,,,,8.63207531,,,,,6.160961628
2016/1/13,,,,,8.772158623,,,,,6.133943558
2016/1/14,,,,,8.52580452,,,,,6.073142052
2016/1/15,,,,,8.52580452,,,,,6.066384315
2016/1/19,,,,,8.496821404,,,,,6.019095898
2016/1/20,,,,,8.520974159,,,,,6.039364815
2016/1/21,,,,,8.733515739,,,,,6.113675117
2016/1/22,,,,,8.593432426,,,,,6.100164413
2016/1/25,,,,,8.651397705,,,,,6.113675117
2016/1/26,,,,,8.463007927,,,,,6.147454262
2016/1/27,,,,,8.501653671,,,,,6.17447567
2016/1/28,,,,,8.757668495,,,,,6.208362103
2016/1/29,,,,,8.791481972,,,,,6.188027859
2016/2/1,,,,,8.574109077,,,,,6.15414238
2016/2/2,,,,,8.520974159,,,,,6.160921097
2016/2/3,,,,,8.569280624,,,,,6.181251526
2016/2/4,,,,,8.153857231,,,,,6.194808483
2016/2/5,,,,,7.893012524,,,,,6.15414238
2016/2/8,,,,,7.917162895,,,,,6.127030849
2016/2/9,,,,,7.941317081,,,,,6.127030849
2016/2/10,,,,,7.893012524,,,,,6.086361885
2016/2/11,,,,,7.970299721,,,,,6.099918365
2016/2/12,,,,,8.182839394,,,,,6.127030849
2016/2/16,,,,,8.405042648,,,,,6.188027859
2016/2/17,,,,,8.337415695,,,,,6.215140343
2016/2/18,,,,,8.395381927,,,,,6.208362103
2016/2/19,,,,,8.501653671,,,,,6.242252827
2016/2/22,,,,,8.385721207,,,,,6.235474586
2016/2/23,,,,,8.443685532,,,,,6.235474586
2016/2/24,,,,,8.545127869,,,,,6.255806446
2016/2/25,,,,,8.588602066,,,,,6.276138783
2016/2/26,,,,,8.578939438,,,,,6.320362091
2016/2/29,,,,,8.84461689,,,,,6.354378223
2016/3/1,,,,,8.873599052,,,,,6.38839674
2016/3/2,,,,,8.931566238,,,,,6.408802986
2016/3/3,,,,,8.970209122,,,,,6.442818165
2016/3/4,,,,,8.921904564,,,,,6.449624062
2016/3/7,,,,,8.815633774,,,,,6.442818165
2016/3/8,,,,,8.868768692,,,,,6.449624062
2016/3/9,,,,,8.863940239,,,,,6.463229656
2016/3/10,,,,,9.037837029,,,,,6.490445137
2016/3/11,,,,,9.061987877,,,,,6.497255325
2016/3/14,,,,,9.018514633,,,,,6.463229656
2016/3/15,,,,,9.12478447,,,,,6.47003746
2016/3/16,,,,,9.177920341,,,,,6.551678658
2016/3/17,,,,,9.240715981,,,,,6.592496872
2016/3/18,,,,,9.255207062,,,,,6.612909794
2016/3/21,,,,,9.260038376,,,,,6.599302292
2016/3/22,,,,,9.182750702,,,,,6.585695267
2016/3/23,,,,,9.197242737,,,,,6.551678658
2016/3/24,,,,,9.20207119,,,,,6.551678658
2016/3/28,,,,,9.361477852,,,,,6.551678658
2016/3/29,,,,,9.409783363,,,,,6.585695267
2016/3/30,,,,,9.409783363,,,,,6.622562408
2016/3/31,,,,,9.462918282,,,,,6.615734577
2016/4/1,,,,,9.448426247,,,,,6.615734577
2016/4/4,,,,,9.346987724,,,,,6.595256329
2016/4/5,,,,,9.433936119,,,,,6.602080345
2016/4/6,,,,,9.318005562,,,,,6.581595898
2016/4/7,,,,,9.356648445,,,,,6.602080345
2016/4/8,,,,,9.322834969,,,,,6.615734577
2016/4/11,,,,,9.366309166,,,,,6.643044949
2016/4/12,,,,,9.535374641,,,,,6.704490185
2016/4/13,,,,,9.491901398,,,,,6.731800079
2016/4/14,,,,,9.47741127,,,,,6.724972248
2016/4/15,,,,,9.501564026,,,,,6.718141079
2016/4/18,,,,,9.458086967,,,,,6.765937328
2016/4/19,,,,,9.491901398,,,,,6.779591084
2016/4/20,,,,,9.501564026,,,,,6.772764683
2016/4/21,,,,,9.453257561,,,,,6.752283096
2016/4/22,,,,,9.424275398,,,,,6.731800079
2016/4/25,,,,,9.429105759,,,,,6.724972248
2016/4/26,,,,,9.404952049,,,,,6.745454311
2016/4/27,,,,,9.313173294,,,,,6.786418438
2016/4/28,,,,,9.293851852,,,,,6.796697617
2016/4/29,,,,,9.366309166,,,,,6.796697617
2016/5/2,,,,,9.264868736,,,,,6.769289494
2016/5/3,,,,,9.235886574,,,,,6.748735905
2016/5/4,,,,,9.240715981,,,,,6.755587101
2016/5/5,,,,,9.274530411,,,,,6.755587101
2016/5/6,,,,,9.274530411,,,,,6.755587101
2016/5/9,,,,,9.385632515,,,,,6.769289494
2016/5/10,,,,,9.322834969,,,,,6.78984499
2016/5/11,,,,,9.269699097,,,,,6.803548813
2016/5/12,,,,,9.235886574,,,,,6.810399055
2016/5/13,,,,,9.361477852,,,,,6.810399055
2016/5/16,,,,,9.274530411,,,,,6.803548813
2016/5/17,,,,,9.33732605,,,,,6.776144028
2016/5/18,,,,,9.269699097,,,,,6.728181362
2016/5/19,,,,,9.390460968,,,,,6.735032082
2016/5/20,,,,,9.400123596,,,,,6.721329689
2016/5/23,,,,,9.574020386,,,,,6.735032082
2016/5/24,,,,,9.617494583,,,,,6.741887569
2016/5/25,,,,,9.641646385,,,,,6.741887569
2016/5/26,,,,,9.704442024,,,,,6.741887569
2016/5/27,,,,,9.718934059,,,,,6.767330647
2016/5/31,,,,,9.714104652,,,,,6.767330647
2016/6/1,,,,,9.767239571,,,,,6.787961483
2016/6/2,,,,,9.752748489,,,,,6.83610487
2016/6/3,,,,,9.820374489,,,,,6.863614559
2016/6/6,,,,,9.868678093,,,,,6.891120911
2016/6/7,,,,,9.892830849,,,,,6.918636322
2016/6/8,,,,,9.883170128,,,,,6.918636322
2016/6/9,,,,,9.733427048,,,,,6.898001194
2016/6/10,,,,,9.646476746,,,,,6.870492935
2016/6/13,,,,,9.65613842,,,,,6.82922554
2016/6/14,,,,,9.675460815,,,,,6.82922554
2016/6/15,,,,,9.670630455,,,,,6.83610487
2016/6/16,,,,,9.583680153,,,,,6.849859238
2016/6/17,,,,,9.699612617,,,,,6.877369404
2016/6/20,,,,,9.728596687,,,,,6.884245872
2016/6/21,,,,,9.699612617,,,,,6.904878616
2016/6/22,,,,,9.844525337,,,,,6.939264297
2016/6/23,,,,,9.414613724,,,,,6.898001194
2016/6/24,,,,,9.144106865,,,,,6.898001194
2016/6/27,,,,,9.322834969,,,,,6.932388783
2016/6/28,,,,,9.511222839,,,,,7.001160622
2016/6/29,,,,,9.660968781,,,,,7.048798084
2016/6/30,,,,,9.685121536,,,,,7.097124577
2016/7/1,,,,,9.607832909,,,,,7.110934734
2016/7/5,,,,,9.607832909,,,,,7.110934734
2016/7/6,,,,,9.641646385,,,,,7.124740601
2016/7/7,,,,,9.825204849,,,,,7.159255981
2016/7/8,,,,,9.945965767,,,,,7.200684071
2016/7/11,,,,,10.0474062,,,,,7.193777084
2016/7/12,,,,,10.00393295,,,,,7.200684071
2016/7/13,,,,,10.08122158,,,,,7.200684071
2016/7/14,,,,,10.07639027,,,,,7.193777084
2016/7/15,,,,,10.27444172,,,,,7.186872959
2016/7/18,,,,,10.26477909,,,,,7.193777084
2016/7/19,,,,,10.35172939,,,,,7.193777084
2016/7/20,,,,,10.28410244,,,,,7.193777084
2016/7/21,,,,,10.31308365,,,,,7.200684071
2016/7/22,,,,,10.28893185,,,,,7.193777084
2016/7/25,,,,,10.33240509,,,,,7.159255981
2016/7/26,,,,,10.39520168,,,,,7.159255981
2016/7/27,,,,,10.43384552,,,,,7.159255981
2016/7/28,,,,,10.45799828,,,,,7.185586452
2016/7/29,,,,,10.50630379,,,,,7.185586452
2016/8/1,,,,,10.40486336,,,,,7.164801598
2016/8/2,,,,,10.42901611,,,,,7.144018173
2016/8/3,,,,,10.46765804,,,,,7.192519188
2016/8/4,,,,,10.57875919,,,,,7.213308334
2016/8/5,,,,,10.57875919,,,,,7.241021156
2016/8/8,,,,,10.62223339,,,,,7.254883289
2016/8/9,,,,,10.62223339,,,,,7.261806965
2016/8/10,,,,,10.66088009,,,,,7.261806965
2016/8/11,,,,,10.67053986,,,,,7.282597542
2016/8/12,,,,,10.70918465,,,,,7.303384781
2016/8/15,,,,,10.63672733,,,,,7.310315609
2016/8/16,,,,,10.63189507,,,,,7.303384781
2016/8/17,,,,,10.66088009,,,,,7.317249298
2016/8/18,,,,,10.67536926,,,,,7.317249298
2016/8/19,,,,,10.65604782,,,,,7.303384781
2016/8/22,,,,,10.70918465,,,,,7.317249298
2016/8/23,,,,,10.65604782,,,,,7.303384781
2016/8/24,,,,,10.69469357,,,,,7.289526939
2016/8/25,,,,,10.69469357,,,,,7.303384781
2016/8/26,,,,,10.72367477,,,,,7.310315609
2016/8/29,,,,,10.71401405,,,,,7.317249298
2016/8/30,,,,,10.70918465,,,,,7.322803974
2016/8/31,,,,,10.74299622,,,,,7.301945686
2016/9/1,,,,,10.81062222,,,,,7.315853596
2016/9/2,,,,,10.88791275,,,,,7.350624084
2016/9/6,,,,,10.89274216,,,,,7.385397911
2016/9/7,,,,,10.82994556,,,,,7.385397911
2016/9/8,,,,,10.54977703,,,,,7.329761028
2016/9/9,,,,,10.64155769,,,,,7.29499054
2016/9/12,,,,,10.52562618,,,,,7.281083584
2016/9/13,,,,,10.54011631,,,,,7.246310711
2016/9/14,,,,,10.69469357,,,,,7.23935461
2016/9/15,,,,,10.66088009,,,,,7.232405186
2016/9/16,,,,,10.68503189,,,,,7.23935461
2016/9/19,,,,,10.69469357,,,,,7.253269196
2016/9/20,,,,,10.84443665,,,,,7.29499054
2016/9/21,,,,,10.95070744,,,,,7.350624084
2016/9/22,,,,,10.89274216,,,,,7.336717606
2016/9/23,,,,,10.79613113,,,,,7.301945686
2016/9/26,,,,,10.90240479,,,,,7.308901787
2016/9/27,,,,,10.96036816,,,,,7.322803974
2016/9/28,,,,,10.90240479,,,,,7.329761028
2016/9/29,,,,,10.93138504,,,,,7.35280323
2016/9/30,,,,,10.93138504,,,,,7.373751163
2016/10/3,,,,,10.9120636,,,,,7.366771698
2016/10/4,,,,,10.94104862,,,,,7.35280323
2016/10/5,,,,,10.97002983,,,,,7.345821857
2016/10/6,,,,,10.9362154,,,,,7.345821857
2016/10/7,,,,,10.99901199,,,,,7.331859589
2016/10/10,,,,,10.82028484,,,,,7.324873924
2016/10/11,,,,,10.81545448,,,,,7.31788969
2016/10/12,,,,,10.74782753,,,,,7.324873924
2016/10/13,,,,,10.78647137,,,,,7.310910702
2016/10/14,,,,,10.75265884,,,,,7.296940804
2016/10/17,,,,,10.87825108,,,,,7.289960384
2016/10/18,,,,,10.93138504,,,,,7.310910702
2016/10/19,,,,,10.9362154,,,,,7.338840961
2016/10/20,,,,,10.97002983,,,,,7.35280323
2016/10/21,,,,,11.07146931,,,,,7.35978651
2016/10/24,,,,,11.00867367,,,,,7.366771698
2016/10/25,,,,,10.93138504,,,,,7.331859589
2016/10/26,,,,,10.84926796,,,,,7.296940804
2016/10/27,,,,,10.85409832,,,,,7.269008636
2016/10/28,,,,,10.87825108,,,,,7.303359032
2016/10/31,,,,,10.80096436,,,,,7.275321484
2016/11/1,,,,,10.6898613,,,,,7.268311977
2016/11/2,,,,,10.65121746,,,,,7.268311977
2016/11/3,,,,,10.60774422,,,,,7.268311977
2016/11/4,,,,,10.85409832,,,,,7.303359032
2016/11/7,,,,,10.90723324,,,,,7.331393242
2016/11/8,,,,,10.84443665,,,,,7.240273476
2016/11/9,,,,,10.66088009,,,,,7.107107639
2016/11/10,,,,,10.67053986,,,,,7.044023037
2016/11/11,,,,,10.54977703,,,,,6.910850048
2016/11/14,,,,,10.66571045,,,,,6.980945587
2016/11/15,,,,,10.73816681,,,,,6.987953186
2016/11/16,,,,,10.83477592,,,,,6.994960308
2016/11/17,,,,,10.79130173,,,,,6.959917068
2016/11/18,,,,,10.87825108,,,,,6.973938465
2016/11/21,,,,,10.91689587,,,,,6.987953186
2016/11/22,,,,,10.88308048,,,,,6.966928005
2016/11/23,,,,,10.90723324,,,,,6.959917068
2016/11/25,,,,,10.88791275,,,,,6.973938465
2016/11/28,,,,,10.88791275,,,,,6.973938465
2016/11/29,,,,,10.78647137,,,,,7.002793312
2016/11/30,,,,,10.54494762,,,,,6.960559845
2016/12/1,,,,,10.53045654,,,,,6.967599392
2016/12/2,,,,,10.63189507,,,,,7.002793312
2016/12/5,,,,,10.67536926,,,,,7.037980556
2016/12/6,,,,,10.82994556,,,,,7.080208778
2016/12/7,,,,,10.88308048,,,,,7.080208778
2016/12/8,,,,,10.90723324,,,,,7.073168755
2016/12/9,,,,,10.85892868,,,,,7.059096813
2016/12/12,,,,,10.96520138,,,,,7.073168755
2016/12/13,,,,,10.89757252,,,,,7.087247849
2016/12/14,,,,,10.9120636,,,,,7.037980556
2016/12/15,,,,,10.84443665,,,,,7.059096813
2016/12/16,,,,,10.90084743,,,,,7.066128254
2016/12/19,,,,,10.94658661,,,,,7.073168755
2016/12/20,,,,,10.90592957,,,,,7.09428215
2016/12/21,,,,,10.8347826,,,,,7.09428215
2016/12/22,,,,,10.83986378,,,,,7.101321697
2016/12/23,,,,,10.88560104,,,,,7.101321697
2016/12/27,,,,,10.79920769,,,,,7.108361244
2016/12/28,,,,,10.8093729,,,,,7.115395546
2016/12/29,,,,,10.73314285,,,,,7.145792007
2016/12/30,,,,,10.82461834,,,,,7.159929276
2017/1/3,,,,,10.92625713,,,,,7.181134701
2017/1/4,,,,,10.96691418,,,,,7.216470718
2017/1/5,,,,,11.05330849,,,,,7.237672806
2017/1/6,,,,,11.08888054,,,,,7.223540306
2017/1/9,,,,,11.11937141,,,,,7.216470718
2017/1/10,,,,,11.23117542,,,,,7.202336788
2017/1/11,,,,,11.22609425,,,,,7.230607033
2017/1/12,,,,,11.27691555,,,,,7.230607033
2017/1/13,,,,,11.18035603,,,,,7.258881092
2017/1/17,,,,,11.23625755,,,,,7.244742393
2017/1/18,,,,,11.2108469,,,,,7.202336788
2017/1/19,,,,,11.26166821,,,,,7.209403992
2017/1/20,,,,,11.30740547,,,,,7.209403992
2017/1/23,,,,,11.42937183,,,,,7.223540306
2017/1/24,,,,,11.52084827,,,,,7.209403992
2017/1/25,,,,,11.50051975,,,,,7.202336788
2017/1/26,,,,,11.52593136,,,,,7.223540306
2017/1/27,,,,,11.45986557,,,,,7.216470718
2017/1/30,,,,,11.41920948,,,,,7.242717743
2017/1/31,,,,,11.43953896,,,,,7.24981308
2017/2/1,,,,,11.47511101,,,,,7.278182507
2017/2/2,,,,,11.54625797,,,,,7.292373657
2017/2/3,,,,,11.53609657,,,,,7.299467087
2017/2/6,,,,,11.54625797,,,,,7.299467087
2017/2/7,,,,,11.55134201,,,,,7.306560516
2017/2/8,,,,,11.65297985,,,,,7.320748329
2017/2/9,,,,,11.68855572,,,,,7.334937096
2017/2/10,,,,,11.72921085,,,,,7.349124432
2017/2/13,,,,,11.73429298,,,,,7.342030048
2017/2/14,,,,,11.79527473,,,,,7.320748329
2017/2/15,,,,,11.81560326,,,,,7.320748329
2017/2/16,,,,,11.83593178,,,,,7.320748329
2017/2/17,,,,,11.91216183,,,,,7.342030048
2017/2/21,,,,,11.92740822,,,,,7.356219292
2017/2/22,,,,,11.88166904,,,,,7.37040329
2017/2/23,,,,,11.90199757,,,,,7.377499104
2017/2/24,,,,,11.88166904,,,,,7.377499104
2017/2/27,,,,,11.80035686,,,,,7.404551983
2017/2/28,,,,,11.95790005,,,,,7.397429466
2017/3/1,,,,,11.86642361,,,,,7.383196831
2017/3/2,,,,,11.86642361,,,,,7.39031601
2017/3/3,,,,,11.85117817,,,,,7.39031601
2017/3/6,,,,,11.86642361,,,,,7.39031601
2017/3/7,,,,,11.87150669,,,,,7.354715347
2017/3/8,,,,,11.87150669,,,,,7.311999798
2017/3/9,,,,,11.93757057,,,,,7.326235771
2017/3/10,,,,,12.01380062,,,,,7.311999798
2017/3/13,,,,,11.9833107,,,,,7.283519268
2017/3/14,,,,,12.05445766,,,,,7.319116592
2017/3/15,,,,,12.0951128,,,,,7.354715347
2017/3/16,,,,,12.12052345,,,,,7.361838341
2017/3/17,,,,,12.1459322,,,,,7.376076698
2017/3/20,,,,,11.96298122,,,,,7.383196831
2017/3/21,,,,,12.03412914,,,,,7.383196831
2017/3/22,,,,,12.00363636,,,,,7.397429466
2017/3/23,,,,,12.02904701,,,,,7.411672592
2017/3/24,,,,,12.05953789,,,,,7.418792725
2017/3/27,,,,,12.11035824,,,,,7.425912857
2017/3/28,,,,,12.17134476,,,,,7.433033466
